City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,otacilio costa,-27.4831,-50.1219,22.09,52,3,0.97,BR,1696275061
367,tucurui,-3.7661,-49.6725,38.42,26,96,1.45,BR,1696274766
368,zaterechnyy,44.7931,45.2097,18.19,59,100,5.23,RU,1696275062
369,erding,48.306,11.9069,16.09,92,0,0.51,DE,1696275062
370,dubovskoye,47.4092,42.7575,16.47,44,93,2.91,RU,1696275062
371,puerto baquerizo moreno,-0.9,-89.6,27.55,69,40,7.72,EC,1696275063
372,belel,7.05,14.4333,17.82,91,100,0.93,CM,1696275063
373,usinsk,65.9939,57.5281,6.15,79,98,10.28,RU,1696275064
374,itamaraca,-7.7478,-34.8256,28.03,70,46,3.78,BR,1696275064
375,ubari,26.5921,12.7805,26.43,41,1,6.51,LY,1696275065
376,hakui,36.8833,136.7833,15.68,71,16,2.28,JP,1696275065
377,dashitou,43.3067,128.5114,6.46,86,15,1.63,CN,1696275065
378,jindabyne,-36.4167,148.6333,18.99,44,41,6.77,AU,1696275066
379,kanggye,40.9695,126.5852,11.49,71,100,1.53,KP,1696275066
380,bubaque,11.2833,-15.8333,28.73,79,34,2.91,GW,1696275067
381,east london,-33.0153,27.9116,19.01,76,0,7.89,ZA,1696274803
382,kaa-khem,51.6833,94.7333,6.34,59,61,1.9,RU,1696274828
383,petropavlovka,50.6114,105.3196,2.39,62,68,0.91,RU,1696275068
384,tolanaro,-25.0319,46.9987,19.04,82,75,5.14,MG,1696275068
385,neryungri,56.6709,124.6491,1.25,93,100,3.19,RU,1696275068
386,strezhevoy,60.7333,77.5889,9.42,83,100,4.47,RU,1696275069
387,tanabi,-20.6264,-49.6492,32.12,53,67,0.66,BR,1696275069
388,puerto armuelles,8.2833,-82.8667,32.99,72,97,0.45,PA,1696275069
389,sao joao da barra,-21.6403,-41.0511,24.05,90,86,4.35,BR,1696275070
390,tura,25.5198,90.2201,23.46,97,100,2.5,IN,1696275070
391,squamish,49.7014,-123.1512,13.35,93,100,1.03,CA,1696275070
392,puerto carreno,6.189,-67.4859,32.99,58,40,4.12,CO,1696275071
393,xichang,27.8964,102.2634,19.55,92,64,0.59,CN,1696275071
394,okhotsk,59.3833,143.3,6.18,77,12,4.12,RU,1696275072
395,yigo village,13.5361,144.8886,25.97,90,75,2.06,GU,1696275072
396,dryden,49.7833,-92.7503,27.16,47,0,4.12,CA,1696275072
397,cill airne,52.05,-9.5167,10.04,95,9,2.07,IE,1696275073
398,arar,30.9753,41.0381,26.01,27,0,3.09,SA,1696275073
399,little elm,33.1626,-96.9375,34.15,40,59,3.13,US,1696274845
400,pemangkat,1.1667,108.9667,25.38,86,95,3.08,ID,1696275074
401,morant bay,17.8815,-76.4093,33.79,75,94,2.1,JM,1696275074
402,el granada,37.5027,-122.4694,25.52,70,40,2.24,US,1696275075
403,sao vicente,-23.9631,-46.3919,24.1,62,100,1.03,BR,1696275075
404,umm al quwain city,25.5647,55.5552,33.01,62,0,1.65,AE,1696275075
405,kavaratti,10.5669,72.642,27.88,77,100,3.94,IN,1696275076
406,natal,-5.795,-35.2094,28.36,69,20,6.69,BR,1696274937
407,aitape,-3.1374,142.3475,24.84,90,100,2.47,PG,1696275076
408,lagoa,39.05,-27.9833,19.66,66,5,5.44,PT,1696275077
409,awjilah,29.1081,21.2869,24.28,46,15,5.95,LY,1696275077
410,howrah,22.5892,88.3103,27.0,89,40,3.09,IN,1696275078
411,ulladulla,-35.35,150.4667,18.48,64,100,3.26,AU,1696275078
412,port alfred,-33.5906,26.891,17.32,89,0,0.45,ZA,1696275078
413,malabo,3.75,8.7833,25.92,94,20,2.57,GQ,1696275079
414,petrovsk,52.3064,45.3917,13.07,52,100,2.44,RU,1696275079
415,acarau,-2.8856,-40.12,28.05,72,95,8.07,BR,1696275080
416,horta,38.5333,-28.6333,20.8,73,20,6.17,PT,1696275080
417,tofol,5.3248,163.0078,28.55,70,11,0.95,FM,1696275081
418,bure,10.7,37.0667,13.41,89,81,2.09,ET,1696275081
419,namdrik,5.5994,168.1028,28.87,71,9,1.27,MH,1696275082
420,rio guayabal de yateras,20.3667,-75.0167,29.75,60,64,1.12,CU,1696275082
421,salekhard,66.53,66.6019,8.92,79,100,4.47,RU,1696275032
422,tadine,-21.55,167.8833,21.52,71,100,8.59,NC,1696275083
423,ginir,7.1333,40.7,16.72,78,100,2.34,ET,1696275083
424,nar'yan-mar,67.6713,53.087,3.95,78,87,9.39,RU,1696274828
425,shushenskoye,53.325,91.9356,7.17,73,22,1.2,RU,1696275084
426,lulea,65.5842,22.1547,7.04,93,100,0.51,SE,1696275084
427,tolbazy,54.0241,55.8825,11.74,62,100,3.08,RU,1696275085
428,cidreira,-30.1811,-50.2056,15.66,63,5,3.42,BR,1696275085
429,alofi,-19.0595,-169.9187,21.94,68,75,7.72,NU,1696275085
430,zuunmod,47.7069,106.9528,-5.43,86,99,2.08,MN,1696275086
431,chitungwiza,-18.0127,31.0756,13.85,85,0,3.62,ZW,1696275086
432,floro,61.5996,5.0328,12.98,82,40,6.69,NO,1696275086
433,bismil,37.8486,40.6658,18.06,55,92,2.11,TR,1696275087
434,thunder bay,48.4001,-89.3168,29.99,45,75,2.57,CA,1696275087
435,salmon arm,50.6998,-119.3024,13.62,67,97,0.51,CA,1696275088
436,fort st. john,56.2499,-120.8529,12.94,54,75,8.75,CA,1696274905
437,salinas,36.6777,-121.6555,23.65,72,20,2.24,US,1696275004
438,ankang,32.68,109.0172,14.95,95,98,0.52,CN,1696275089
439,charters towers,-20.1,146.2667,16.56,97,30,3.08,AU,1696275089
440,pathein,16.7833,94.7333,24.13,96,100,1.45,MM,1696275089
441,gambiran satu,-8.3939,114.1464,20.69,96,99,0.69,ID,1696275090
442,tutoia,-2.7619,-42.2744,27.46,79,100,5.57,BR,1696275090
443,mandera,3.9366,41.867,31.69,36,12,5.02,KE,1696275091
444,ra's bayrut,33.9,35.4833,25.81,61,75,4.12,LB,1696275091
445,san julian,21.0167,-102.1667,26.78,26,91,2.17,MX,1696275091
446,inhambane,-23.865,35.3833,19.76,61,45,3.97,MZ,1696275092
447,haiku-pauwela,20.9219,-156.3051,28.43,60,20,3.09,US,1696275092
448,nyagan,62.1406,65.3936,13.56,69,19,5.06,RU,1696274839
449,niwari,28.8833,77.5333,23.4,30,0,2.4,IN,1696275093
450,yamada,39.4667,141.95,13.6,74,0,2.03,JP,1696275093
451,pointe michel,15.25,-61.3833,28.52,100,75,2.06,DM,1696275093
452,faya-largeau,17.9257,19.1043,32.79,21,44,12.96,TD,1696275094
453,mawlaik,23.6333,94.4167,24.19,99,91,0.18,MM,1696275094
454,santander,43.4647,-3.8044,20.81,90,40,2.57,ES,1696275094
455,barcelos,41.5388,-8.6151,21.58,90,72,0.47,PT,1696275095
456,kachia,9.8667,7.95,21.86,94,100,1.82,NG,1696275095
457,morehead city,34.7229,-76.726,27.02,63,0,2.68,US,1696275095
458,birjand,32.8663,59.2211,17.26,16,0,2.06,IR,1696275096
459,yulinshi,38.2906,109.7494,9.6,83,0,0.83,CN,1696275096
460,khandyga,62.6667,135.6,5.44,88,100,1.11,RU,1696275097
461,kapit,2.0167,112.9333,22.69,97,93,0.52,MY,1696275097
462,rocky mountain house,52.3668,-114.9188,14.06,54,100,1.03,CA,1696275098
463,lorengau,-2.0226,147.2712,26.6,82,98,3.05,PG,1696275098
464,santa cecilia,-26.9608,-50.4269,21.7,58,5,1.75,BR,1696275098
465,beira,-19.8436,34.8389,22.05,78,40,7.2,MZ,1696275099
466,bada,51.392,109.8717,-0.82,77,22,1.98,RU,1696275099
467,millom,54.2107,-3.272,13.82,91,100,2.06,GB,1696275099
468,alpena,45.0617,-83.4327,31.14,51,0,3.09,US,1696274805
469,ketchikan,55.3422,-131.6461,12.26,94,100,6.69,US,1696275025
470,san mariano,7.5,126.0,22.98,91,98,0.93,PH,1696275100
471,woolgoolga,-30.1106,153.2007,13.91,86,3,4.45,AU,1696275101
472,estrela,-28.0611,-50.9383,18.33,63,0,2.13,BR,1696275101
473,greymouth,-42.4667,171.2,6.19,75,0,4.05,NZ,1696275101
474,kerikeri,-35.2268,173.9474,11.06,93,19,3.54,NZ,1696275102
475,manadhoo,5.7667,73.3833,27.06,81,95,6.25,MV,1696275103
476,trogir,43.5125,16.2517,21.55,77,0,1.54,HR,1696275104
477,nosy varika,-20.5833,48.5333,21.83,94,53,5.32,MG,1696275104
478,lazaro cardenas,17.9583,-102.2,30.63,72,96,3.69,MX,1696275104
479,yemetsk,63.4721,41.7941,3.01,91,12,1.04,RU,1696275105
480,twon-brass,4.3151,6.2418,27.15,81,74,4.6,NG,1696275105
481,al mijlad,11.0333,27.7333,25.58,78,99,10.35,SD,1696275106
482,santiago de cao,-7.9589,-79.2392,22.07,73,40,5.66,PE,1696275106
483,huamachuco,-7.8,-78.0667,17.9,48,100,1.5,PE,1696275107
484,hirado,33.3597,129.5531,17.99,60,99,5.84,JP,1696275107
485,rosarito,32.3333,-117.0333,23.84,59,0,4.42,MX,1696275005
486,kragero,58.8693,9.4149,12.47,71,100,5.32,NO,1696275108
487,ixtapa,20.7,-105.2,32.35,74,75,5.14,MX,1696275108
488,wau,7.7029,27.9953,22.16,95,100,2.13,SS,1696275006
489,yung shue wan,22.2333,114.1167,28.71,80,93,3.66,HK,1696275109
490,mariehamn,60.0973,19.9348,14.34,94,20,3.6,AX,1696274981
491,howard springs,-12.497,131.047,25.95,84,39,1.44,AU,1696275109
492,sarmiento,-45.5882,-69.07,13.14,35,7,4.15,AR,1696275110
493,tibanbang,6.6315,126.1055,27.23,80,70,1.44,PH,1696275110
494,kumagunnam,13.1551,10.6342,26.67,53,88,3.06,NG,1696275110
495,cardenas,23.0375,-81.2047,31.42,69,57,4.94,CU,1696275111
496,prado,-17.3411,-39.2208,25.03,86,100,4.7,BR,1696275111
497,tandalti,13.0167,31.8667,33.85,34,6,4.29,SD,1696275111
498,mccook,40.2019,-100.6257,31.25,40,0,10.29,US,1696275112
499,flying fish cove,-10.4217,105.6791,23.82,78,75,5.66,CX,1696275112
500,ambalangoda,6.2355,80.0538,25.35,86,100,1.24,LK,1696275113
501,tocopilla,-22.092,-70.1979,19.85,73,25,5.39,CL,1696275036
502,harstad,68.799,16.5293,5.69,98,100,2.68,NO,1696275113
503,inirida,3.8653,-67.9239,34.62,46,100,1.51,CO,1696274820
504,asaita,11.5636,41.4394,33.76,34,0,4.07,ET,1696275114
505,crucecita,-28.95,-58.9833,25.46,32,0,4.41,AR,1696275114
506,fada,9.5667,8.3,21.39,95,100,1.9,NG,1696275115
507,fort collins,40.5853,-105.0844,27.47,41,0,5.66,US,1696275021
508,burabay,53.0838,70.3138,6.53,54,0,1.55,KZ,1696275115
509,dapa,9.7594,126.0531,27.34,80,99,2.92,PH,1696275116
510,neiafu,-18.65,-173.9833,23.38,68,75,5.14,TO,1696275116
511,sittwe,20.15,92.9,25.85,89,92,3.54,MM,1696275116
512,shanhaiguan,39.9988,119.7564,16.12,63,100,3.59,CN,1696275117
513,gebeit,21.0667,36.3167,28.46,50,0,2.51,SD,1696275117
514,danielskuil,-28.1887,23.5395,22.17,27,0,4.41,ZA,1696275117
515,al ghayzah,16.2079,52.176,26.48,78,1,2.26,YE,1696275118
516,timimoun,29.2639,0.231,29.21,20,0,4.63,DZ,1696275118
517,kabansk,52.0486,106.6528,2.53,76,79,1.53,RU,1696275119
518,palikir - national government center,6.9248,158.1611,28.49,71,23,0.76,FM,1696275119
519,solwezi,-12.1688,26.3894,25.49,28,6,5.47,ZM,1696275119
520,topolobampo,25.6,-109.05,31.95,62,75,7.72,MX,1696275120
521,kisii,-0.6817,34.7667,16.35,82,65,1.89,KE,1696275120
522,caminauit,12.3314,121.0825,26.1,89,100,4.5,PH,1696275120
523,comala,19.3167,-103.75,26.76,83,75,0.0,MX,1696275121
524,kalawit,8.0667,122.5167,25.09,93,100,2.58,PH,1696275121
525,alto lucero,19.6167,-96.7167,23.36,88,98,1.16,MX,1696275121
526,conception bay south,47.4999,-52.9981,15.74,83,7,1.58,CA,1696275122
527,turkmenbasy,40.0222,52.9552,23.43,17,0,4.12,TM,1696275122
528,hancheng,32.5186,112.3522,15.84,94,100,2.48,CN,1696275122
529,hammerfest,70.6634,23.6821,1.25,86,75,0.0,NO,1696275123
530,nittendorf,49.0253,11.9611,18.02,73,85,1.52,DE,1696275123
531,saint-paul,-21.0096,55.2707,24.06,90,6,1.56,RE,1696275123
532,tevriz,57.509,72.4042,10.16,69,100,4.08,RU,1696275124
533,conceicao do araguaia,-8.2578,-49.2647,40.43,15,5,2.63,BR,1696275125
534,kutum,14.2,24.6667,29.31,33,100,3.31,SD,1696275125
535,lubango,-14.9172,13.4925,23.92,29,4,3.09,AO,1696274972
536,pasni,25.2631,63.471,27.89,63,3,4.1,PK,1696275126
537,buckeye,33.3703,-112.5838,29.87,30,0,2.06,US,1696275126
538,ta`u,-14.2336,-169.5144,26.7,81,98,11.05,AS,1696275127
539,ebon,4.582,168.6964,28.72,73,5,1.61,MH,1696275127
540,koulamoutou,-1.1303,12.4736,23.36,97,39,0.74,GA,1696275128
541,timbuktu,16.7735,-3.0074,36.02,23,97,1.67,ML,1696275128
542,pokhara,28.2333,83.9833,21.62,83,100,1.82,NP,1696275129
543,juva,56.4368,57.9478,13.23,79,100,5.81,RU,1696275129
544,ban phan don,17.1427,102.9726,24.17,93,88,1.42,TH,1696275130
545,dauphin,51.1494,-100.0502,11.08,93,100,1.54,CA,1696275007
546,beloyarskiy,63.7119,66.6722,9.44,88,37,4.02,RU,1696275131
547,amble,55.3333,-1.5833,13.08,82,75,2.57,GB,1696275131
548,arraial do cabo,-22.9661,-42.0278,21.98,88,75,3.09,BR,1696275131
549,bogra,24.85,89.3667,25.65,92,24,3.43,BD,1696275132
550,jaguarao,-32.5661,-53.3758,16.6,65,0,4.32,BR,1696275132
551,lompoc,34.6391,-120.4579,25.01,73,40,5.66,US,1696275069
552,nuku'alofa,-21.1333,-175.2,21.19,64,75,6.69,TO,1696275133
553,mandalgovi,45.7625,106.2708,2.11,64,28,5.71,MN,1696275133
554,realico,-35.0366,-64.2447,28.36,23,40,6.96,AR,1696275133
555,oranjemund,-28.55,16.4333,16.3,78,0,1.42,NA,1696275134
556,kharp,66.8014,65.8081,5.39,88,100,6.0,RU,1696275134
557,belmonte,-15.8631,-38.8828,25.73,83,100,5.03,BR,1696275134
558,independence,39.0911,-94.4155,31.27,43,40,4.63,US,1696275135
559,oltinko'l,40.8011,72.1634,18.54,29,80,2.17,UZ,1696275135
560,moyale,3.5167,39.0584,24.91,43,7,4.07,KE,1696275136
561,bomdila,27.25,92.4,14.09,94,96,1.82,IN,1696275136
562,mokhsogollokh,61.4681,128.9203,3.86,83,100,0.71,RU,1696275136
563,lamarque,-39.423,-65.7021,19.3,43,86,5.74,AR,1696275137
564,hohhot,40.8106,111.6522,7.73,87,0,2.0,CN,1696274921
565,vila velha,-20.3297,-40.2925,24.97,86,75,4.63,BR,1696274951
566,dogondoutchi,13.6393,4.0287,31.9,47,98,4.96,NE,1696275138
567,mugia,43.1041,-9.2179,20.51,93,100,3.83,ES,1696275138
568,bardai,11.65,7.2333,22.2,88,96,3.0,NG,1696275138
569,toliara,-23.35,43.6667,20.42,60,0,8.48,MG,1696275139
570,novobureyskiy,49.798,129.8774,6.74,85,11,1.17,RU,1696275139
571,conceicao da barra,-18.5933,-39.7322,25.43,79,99,4.69,BR,1696275139
572,rawson,-43.3002,-65.1023,12.0,56,64,7.79,AR,1696275046
573,ouadda,8.0777,22.4007,21.42,88,100,1.1,CF,1696275140
574,boali,4.8005,18.1275,23.89,92,100,0.83,CF,1696275140
575,pontianak,-0.0333,109.3333,24.99,83,40,1.54,ID,1696275141
576,tweed heads,-28.1817,153.547,18.02,81,5,3.6,AU,1696275141
577,aswan,24.0934,32.907,32.61,22,0,5.66,EG,1696275141
578,nogliki,51.8333,143.1667,10.75,96,100,11.18,RU,1696275142
579,paro,27.4305,89.4133,16.33,96,92,0.66,BT,1696275142
580,klaksvik,62.2266,-6.589,10.51,89,97,11.21,FO,1696275142
581,tanjungtiram,4.0613,98.3699,24.95,91,100,1.61,ID,1696275143
582,buenaventura,3.8801,-77.0312,28.07,84,99,2.52,CO,1696275001
583,kuusamo,65.9667,29.1833,6.02,87,0,3.6,FI,1696275143
584,peringat,6.0333,102.2833,23.97,94,20,1.54,MY,1696275144
585,alesund,62.4723,6.1549,13.2,78,40,4.63,NO,1696275093
586,garachico,28.7781,-17.7646,26.38,83,40,3.6,ES,1696275144
